,Horas,LAT,LNG
3029,12:50:00,-20.212658,-70.148468
3030,18:15:00,-20.212658,-70.148468
3034,16:00:00,-20.213524,-70.148514
3035,16:15:00,-20.213524,-70.148514
3037,15:30:00,-20.213524,-70.148514
3040,16:00:00,-20.227901,-70.13549
3041,13:00:00,-20.210838,-70.148384
3045,18:45:00,-20.214661,-70.14183
3049,14:25:00,-20.214007,-70.148518
3051,14:30:00,-20.215376,-70.141876
3053,18:50:00,-20.227596,-70.142624
3054,17:10:00,-20.227596,-70.142624
3060,14:00:00,-20.217514,-70.148766
3066,17:15:00,-20.262625,-70.124763
3067,19:00:00,-20.262625,-70.124763
3069,12:40:00,-20.262625,-70.124763
3071,12:40:00,-20.230555,-70.139809
3074,13:00:00,-20.230837,-70.133102
3075,17:20:00,-20.214275,-70.134109
3076,18:20:00,-20.214275,-70.134109
3077,14:30:00,-20.229786,-70.135712
3081,19:00:00,-20.230724,-70.135689
3084,13:00:00,-20.280186,-70.124321
3089,18:10:00,-20.248178,-70.125641
3091,19:00:00,-20.238962,-70.126816
3092,12:40:00,-20.238962,-70.126816
3093,14:00:00,-20.209709,-70.139862
3095,14:00:00,-20.216875,-70.149422
3099,13:30:00,-20.223318,-70.149719
3100,16:17:00,-20.223318,-70.149719
3103,16:15:00,-20.220482,-70.149582
3105,14:00:00,-20.210798,-70.149162
3107,13:39:00,-20.2139981,-70.1493062
3108,12:30:00,-20.2139981,-70.1493062
3110,17:45:00,-20.2139981,-70.1493062
3111,15:15:00,-20.213989,-70.149292
3112,13:00:00,-20.213989,-70.149292
3114,13:45:00,-20.214802,-70.149277
3116,13:25:00,-20.217476,-70.149445
3119,18:20:00,-20.222095,-70.139526
3122,13:45:00,-20.221651,-70.14563
3123,12:05:00,-20.221651,-70.14563
3125,17:30:00,-20.221359,-70.15049
3127,12:30:00,-20.22131,-70.151573
3132,15:30:00,-20.211508,-70.151176
3133,17:00:00,-20.211508,-70.151176
3135,17:45:00,-20.209305,-70.151505
3139,13:00:00,-20.210781,-70.149567
3140,15:00:00,-20.23243,-70.129036
3141,14:50:00,-20.237089,-70.149628
3142,17:00:00,-20.236776,-70.148506
3144,15:00:00,-20.261662,-70.129135
3146,17:00:00,-20.261662,-70.129135
3148,12:15:00,-20.25782,-70.132545
3151,14:20:00,-20.258549,-70.131432
3153,14:00:00,-20.207005,-70.14045
3154,14:20:00,-20.228926,-70.137474
3155,17:00:00,-20.228926,-70.137474
3157,18:00:00,-20.237307,-70.139565
3163,18:20:00,-20.220127,-70.136185
3165,15:00:00,-20.220127,-70.136185
3168,18:00:00,-20.220127,-70.136185
3171,17:20:00,-20.221207,-70.136497
3172,13:20:00,-20.231688,-70.137695
3173,14:50:00,-20.24074,-70.140831
3174,17:00:00,-20.242279,-70.141396
3175,14:30:00,-20.242279,-70.141396
3176,19:00:00,-20.242279,-70.141396
3177,19:00:00,-20.223871,-70.136948
3178,13:20:00,-20.216471,-70.135857
3179,12:20:00,-20.239601,-70.14035
3182,19:00:00,-20.239601,-70.14035
3185,15:20:00,-20.239475,-70.140358
3187,14:00:00,-20.239475,-70.140358
3188,17:45:00,-20.239475,-70.140358
3190,13:10:00,-20.218151,-70.136162
3192,15:50:00,-20.233114,-70.130707
3195,15:30:00,-20.232546,-70.135826
3196,13:20:00,-20.232546,-70.135826
3198,18:15:00,-20.232546,-70.135826
3202,16:55:00,-20.217199,-70.148766
3203,17:40:00,-20.228764,-70.140572
3205,12:05:00,-20.228706,-70.141876
3207,17:00:00,-20.228706,-70.141876
3211,18:07:00,-20.228659,-70.1427
3212,13:40:00,-20.268253,-70.103951
3213,18:52:00,-20.22279,-70.139641
3215,14:30:00,-20.236118,-70.143097
3216,18:50:00,-20.236118,-70.143097
3218,19:00:00,-20.236118,-70.143097
3221,18:15:00,-20.23477,-70.142616
3222,17:00:00,-20.219942,-70.139397
3223,14:42:00,-20.223742,-70.139717
3228,14:00:00,-20.213564,-70.138771
3230,13:30:00,-20.213358,-70.138824
3231,12:30:00,-20.21648,-70.139038
3232,14:30:00,-20.21648,-70.139038
3233,13:45:00,-20.213627,-70.138855
3235,15:50:00,-20.213627,-70.138855
3239,13:14:00,-20.238243,-70.144112
3242,13:40:00,-20.238243,-70.1441106
3244,15:05:00,-20.238243,-70.1441106
3250,13:45:00,-20.214834,-70.138973
3252,12:30:00,-20.214834,-70.138973
3255,14:40:00,-20.215546,-70.139061
3256,15:30:00,-20.227684,-70.140289
3258,13:50:00,-20.227684,-70.140289
3261,16:30:00,-20.262016,-70.124001
3262,15:00:00,-20.262194,-70.126999
3263,14:15:00,-20.254187,-70.125496
3264,13:00:00,-20.210239,-70.155617
3266,18:30:00,-20.2495,-70.134514
3268,16:30:00,-20.25206,-70.133652
3269,12:40:00,-20.25206,-70.133652
3272,17:30:00,-20.247166,-70.135063
3273,15:50:00,-20.247095,-70.134987
3276,16:45:00,-20.240898,-70.136375
3277,15:00:00,-20.24324,-70.135963
3279,13:40:00,-20.223133,-70.132027
3283,18:25:00,-20.222412,-70.149208
3284,17:30:00,-20.266964,-70.125198
3288,17:40:00,-20.226995,-70.135406
3289,12:30:00,-20.226995,-70.135406
3297,13:55:00,-20.220684,-70.145538
3299,17:05:00,-20.21607,-70.145111
3301,19:00:00,-20.210981,-70.144585
3302,14:00:00,-20.2143706,-70.1450321
3305,18:30:00,-20.227423,-70.146217
3306,14:25:00,-20.227423,-70.146217
3309,13:30:00,-20.2092,-70.150093
3311,15:45:00,-20.272299,-70.128517
3319,16:30:00,-20.259937,-70.124908
3321,17:00:00,-20.272299,-70.128517
3323,17:05:00,-20.248852,-70.128075
3324,12:45:00,-20.248852,-70.128075
3328,17:10:00,-20.274017,-70.130379
3330,18:50:00,-20.274017,-70.130379
3333,16:15:00,-20.233309,-70.128319
3335,13:50:00,-20.2750176,-70.1266749
3336,16:45:00,-20.2750176,-70.1266749
3342,15:20:00,-20.2750176,-70.1266749
3343,19:00:00,-20.272299,-70.128517
3345,14:00:00,-20.25206,-70.126747
3350,17:20:00,-20.246391,-70.128265
3351,18:00:00,-20.237974,-70.128891
3352,17:30:00,-20.237974,-70.128891
3353,13:45:00,-20.237974,-70.128891
3360,15:00:00,-20.237974,-70.128891
3362,13:20:00,-20.288269,-70.124809
3363,17:00:00,-20.234653,-70.137077
3364,14:00:00,-20.236399,-70.140778
3367,12:15:00,-20.237783,-70.138054
3369,15:25:00,-20.23852,-70.135506
3371,14:05:00,-20.225746,-70.137665
3372,18:40:00,-20.22529,-70.149429
3374,17:35:00,-20.210035,-70.13118
3376,19:00:00,-20.236294,-70.134033
3381,13:10:00,-20.240576,-70.127838
3384,14:15:00,-20.211035,-70.143532
3387,16:15:00,-20.235561,-70.141541
3388,15:30:00,-20.233761,-70.136292
3389,17:00:00,-20.23188,-70.140343
3392,19:00:00,-20.247166,-70.135498
3394,16:30:00,-20.223766,-70.13903
3395,14:20:00,-20.216339,-70.13839
3396,17:00:00,-20.211355,-70.137772
3402,12:40:00,-20.238604,-70.142776
3404,14:00:00,-20.238604,-70.142776
3407,12:30:00,-20.211021,-70.136353
3409,18:10:00,-20.211857,-70.136719
3414,13:15:00,-20.26465,-70.125565
3415,16:30:00,-20.219294,-70.150414
3418,17:00:00,-20.219294,-70.150414
3419,13:10:00,-20.219889,-70.140419
3420,18:15:00,-20.219889,-70.140419
3423,13:00:00,-20.220181,-70.134903
3425,12:30:00,-20.220181,-70.134903
3428,14:00:00,-20.220552,-70.13472
3429,13:10:00,-20.220552,-70.13472
3430,12:55:00,-20.220552,-70.13472
3434,17:15:00,-20.219805,-70.142113
3435,18:00:00,-20.219805,-70.142113
3436,15:05:00,-20.245567,-70.137451
3442,18:30:00,-20.244864,-70.133408
3444,17:30:00,-20.244253,-70.126732
3447,17:00:00,-20.223701,-70.140747
3451,17:20:00,-20.200939,-70.133415
3452,15:40:00,-20.20488,-70.134834
3453,15:30:00,-20.202902,-70.135788
3455,14:00:00,-20.225863,-70.131584
3456,16:14:00,-20.225863,-70.131584
3457,14:40:00,-20.237936,-70.13221
3459,17:50:00,-20.238581,-70.13475
3461,16:20:00,-20.220387,-70.150444
3465,13:00:00,-20.207602,-70.143852
3467,14:25:00,-20.207602,-70.143852
3469,12:45:00,-20.230158,-70.136169
3470,16:30:00,-20.230158,-70.136169
3471,12:30:00,-20.244184,-70.140945
3473,17:00:00,-20.244184,-70.140945
3476,17:15:00,-20.225105,-70.149826
3480,15:35:00,-20.244184,-70.140945
3481,12:20:00,-20.244184,-70.140945
3484,15:35:00,-20.216265,-70.156036
3489,12:30:00,-20.214157,-70.154861
3492,14:30:00,-20.215599,-70.15564
3493,16:40:00,-20.225492,-70.149651
3495,17:35:00,-20.240936,-70.144981
3497,18:25:00,-20.240936,-70.144981
3499,13:00:00,-20.240936,-70.144981
3502,13:20:00,-20.211788,-70.152855
3503,13:50:00,-20.211788,-70.152855
3506,12:55:00,-20.211788,-70.152855
3510,14:50:00,-20.23011,-70.146439
3511,18:30:00,-20.23011,-70.146439
3513,15:15:00,-20.23011,-70.146439
3514,15:30:00,-20.244184,-70.140945
3516,12:40:00,-20.208155,-70.142609
3517,15:40:00,-20.208155,-70.142609
3519,17:55:00,-20.244184,-70.140945
3532,19:00:00,-20.204855,-70.14193
3534,18:00:00,-20.262506,-70.130791
3538,16:30:00,-20.214388,-70.152832
3544,16:50:00,-20.239735,-70.146667
3545,16:30:00,-20.288738,-70.131531
3546,16:00:00,-20.288738,-70.131531
3547,13:00:00,-20.274017,-70.130379
3553,13:05:00,-20.255538,-70.133948
3554,18:45:00,-20.255538,-70.133948
3556,12:30:00,-20.229565,-70.146782
3557,13:00:00,-20.229565,-70.146782
3558,17:35:00,-20.229565,-70.146782
3560,12:15:00,-20.229565,-70.146782
3562,18:55:00,-20.229565,-70.146782
3563,18:35:00,-20.229565,-70.146782
3564,17:00:00,-20.255713,-70.134239
3567,16:00:00,-20.255713,-70.134239
3569,19:00:00,-20.255713,-70.134239
3571,19:00:00,-20.245836,-70.1401573
3572,14:00:00,-20.245836,-70.1401573
3575,15:30:00,-20.245836,-70.1401573
3576,15:55:00,-20.245836,-70.14016
3577,14:45:00,-20.20075,-70.138313
3580,16:30:00,-20.24861,-70.138214
3583,16:30:00,-20.210932,-70.151497
3584,14:00:00,-20.210932,-70.151497
3587,12:15:00,-20.240425,-70.144997
3588,12:50:00,-20.240425,-70.144997
3595,18:00:00,-20.268503,-70.129379
3596,12:30:00,-20.201706,-70.139114
3600,12:15:00,-20.244184,-70.140945
3601,14:00:00,-20.292114,-70.127464
3602,17:45:00,-20.214693,-70.155266
3603,19:00:00,-20.215214,-70.156364
3610,14:25:00,-20.207537,-70.13427
3612,14:00:00,-20.218641,-70.147514
3615,17:10:00,-20.224377,-70.147812
3616,18:15:00,-20.224377,-70.147812
3617,13:45:00,-20.224377,-70.147812
3618,16:00:00,-20.211662,-70.147087
3621,15:10:00,-20.20903,-70.146973
3624,18:00:00,-20.215984,-70.147285
3627,14:00:00,-20.213684,-70.147186
3629,16:15:00,-20.217583,-70.14743
3630,13:00:00,-20.217583,-70.14743
3634,18:30:00,-20.229685,-70.129196
3638,12:30:00,-20.229692,-70.134468
3639,17:20:00,-20.268253,-70.103951
3640,13:40:00,-20.219959,-70.144234
3641,18:00:00,-20.220478,-70.132019
3643,12:57:00,-20.218861,-70.143105
3644,19:00:00,-20.220856,-70.131981
3645,15:00:00,-20.218493,-70.14949
3646,13:25:00,-20.218493,-70.14949
3647,16:40:00,-20.218493,-70.14949
3651,15:00:00,-20.2190716,-70.1393305
3652,15:30:00,-20.2190716,-70.1393305
3654,19:00:00,-20.2190716,-70.1393305
3656,16:40:00,-20.2190716,-70.1393305
3657,14:50:00,-20.218733,-70.145348
3659,15:45:00,-20.219145,-70.138596
3661,17:40:00,-20.218338,-70.151535
3664,17:00:00,-20.220856,-70.131981
3665,18:25:00,-20.220856,-70.131981
3667,17:40:00,-20.220856,-70.131981
3672,12:15:00,-20.219322,-70.134705
3675,13:30:00,-20.219322,-70.134705
3677,15:15:00,-20.219322,-70.134705
3681,19:00:00,-20.219322,-70.134705
3683,12:30:00,-20.219278,-70.135658
3684,16:45:00,-20.218924,-70.142082
3685,13:35:00,-20.218924,-70.142082
3686,15:30:00,-20.21854,-70.148849
3690,19:00:00,-20.21854,-70.148849
3691,15:15:00,-20.212469,-70.142586
3693,16:10:00,-20.212246,-70.149223
3695,15:00:00,-20.212246,-70.149223
3696,16:10:00,-20.212246,-70.149223
3699,14:28:00,-20.212246,-70.149223
3700,17:40:00,-20.212391,-70.144783
3701,18:45:00,-20.212132,-70.152267
3702,16:30:00,-20.212132,-70.152267
3705,18:00:00,-20.21217,-70.151337
3706,18:00:00,-20.21217,-70.151337
3709,13:30:00,-20.219397,-70.149529
3710,16:15:00,-20.219397,-70.149529
3711,12:30:00,-20.219397,-70.149529
3712,19:00:00,-20.220127,-70.136185
3713,16:00:00,-20.255116,-70.128624
3716,19:00:00,-20.272299,-70.128517
3721,15:45:00,-20.271952,-70.12616
3722,16:25:00,-20.271952,-70.12616
3724,13:00:00,-20.264107,-70.122849
3725,12:50:00,-20.264256,-70.123322
3726,15:30:00,-20.226921,-70.130396
3734,13:20:00,-20.242741,-70.139969
3735,15:00:00,-20.242741,-70.139969
3736,15:35:00,-20.235332,-70.15078
3737,14:44:00,-20.235332,-70.15078
3738,14:00:00,-20.229397,-70.134071
3741,12:30:00,-20.204901,-70.14061
3746,18:45:00,-20.264778,-70.127396
3751,12:45:00,-20.249401,-70.128906
3753,19:00:00,-20.231676,-70.130264
3754,16:00:00,-20.237507,-70.12989
3758,15:40:00,-20.24161,-70.129211
3759,13:45:00,-20.253063,-70.128365
3760,18:45:00,-20.253063,-70.128365
3765,17:50:00,-20.240597,-70.129227
3769,13:50:00,-20.238668,-70.129608
3771,17:00:00,-20.238668,-70.129608
3772,13:23:00,-20.238668,-70.129608
3775,17:40:00,-20.224281,-70.149765
3776,13:30:00,-20.225245,-70.13343
3784,16:00:00,-20.225121,-70.133141
3788,15:20:00,-20.224806,-70.135292
3790,14:00:00,-20.224607,-70.142441
3793,14:30:00,-20.226509,-70.132767
3794,12:30:00,-20.226509,-70.132767
3798,18:15:00,-20.204887,-70.131335
3801,18:10:00,-20.204887,-70.131335
3803,19:00:00,-20.220728,-70.131845
3804,17:50:00,-20.220728,-70.131845
3805,18:50:00,-20.220728,-70.131845
3808,18:15:00,-20.206951,-70.158234
3809,12:30:00,-20.213514,-70.131127
3810,12:30:00,-20.213514,-70.131127
3811,16:20:00,-20.213514,-70.131127
3813,17:10:00,-20.20503,-70.137619
3814,15:36:00,-20.228951,-70.136963
3815,15:30:00,-20.204944,-70.136941
3816,13:30:00,-20.204944,-70.136941
3819,18:30:00,-20.204944,-70.136941
3820,12:15:00,-20.204944,-70.136941
3821,12:20:00,-20.204944,-70.136941
3822,17:00:00,-20.204944,-70.136941
3828,18:00:00,-20.208149,-70.144005
3829,14:30:00,-20.208149,-70.144005
3832,13:20:00,-20.228626,-70.143806
3834,14:45:00,-20.228626,-70.143806
3835,17:45:00,-20.226538,-70.143661
3836,12:50:00,-20.226538,-70.143661
3838,13:50:00,-20.2236,-70.143456
3839,13:35:00,-20.2236,-70.143456
3840,13:35:00,-20.2236,-70.143456
3842,16:30:00,-20.220819,-70.14325
3843,12:15:00,-20.21291,-70.142624
3844,18:30:00,-20.21291,-70.142624
3846,12:30:00,-20.21291,-70.142624
3848,14:20:00,-20.213909,-70.142715
3849,12:30:00,-20.213909,-70.142715
3852,14:00:00,-20.230684,-70.136597
3853,18:45:00,-20.230635,-70.137627
3856,14:05:00,-20.230143,-70.141182
3857,17:20:00,-20.230143,-70.141182
3859,16:00:00,-20.230143,-70.141182
3863,15:00:00,-20.2306665,-70.1371297
3868,14:05:00,-20.2167759,-70.1474073
3869,13:30:00,-20.2333594,-70.1325224
3873,15:00:00,-20.2232899,-70.1505932
3874,15:50:00,-20.2918025,-70.1275694
3879,14:00:00,-20.2148322,-70.1389636
3881,14:25:00,-20.2266951,-70.1329132
3883,12:13:00,-20.2109307,-70.1514957
3884,15:31:00,-20.2290585,-70.1349419
3888,12:50:00,-20.2120863,-70.1510579
3889,18:45:00,-20.2235144,-70.1458108
3895,19:00:00,-20.2134898,-70.1310453
3899,15:00:00,-20.2585494,-70.1314285
3901,18:30:00,-20.2171702,-70.1495574
3902,18:35:00,-20.2275637,-70.1456933
3903,15:00:00,-20.2484414,-70.1352053
3904,16:00:00,-20.2291734,-70.146749
3905,16:45:00,-20.2208235,-70.1432206
3906,18:45:00,-20.2244564,-70.145933
3907,13:50:00,-20.2122614,-70.1484475
3910,17:30:00,-20.2286265,-70.1438057
3912,17:00:00,-20.2273793,-70.1471585
3915,12:53:00,-20.238243,-70.1441106
3916,17:45:00,-20.2330057,-70.1302175
3918,18:35:00,-20.2136086,-70.1458682
3920,12:30:00,-20.2409532,-70.1449725
3923,14:55:00,-20.2158425,-70.1344699
3924,13:00:00,-20.2287626,-70.140574
3925,15:20:00,-20.2208561,-70.1319844
3927,14:20:00,-20.2093046,-70.151505
3929,15:30:00,-20.2329027,-70.133599
3930,14:40:00,-20.2666181,-70.1028585
3935,16:00:00,-20.2167759,-70.1474073
3937,13:20:00,-20.2195518,-70.1467191
3938,13:00:00,-20.2688456,-70.1018435
3941,18:15:00,-20.2193218,-70.1347013
3945,16:00:00,-20.2298511,-70.1320883
3946,12:45:00,-20.2256436,-70.1398155
3950,18:50:00,-20.2195058,-70.1475571
3951,13:30:00,-20.2278732,-70.1309752
3953,13:20:00,-20.2409536,-70.137693
3955,13:15:00,-20.25145,-70.1319383
3958,13:50:00,-20.219294,-70.150411
3961,12:30:00,-20.23308,-70.140774
3963,13:25:00,-20.2048845,-70.131308
3964,18:10:00,-20.2831982,-70.1041336
3970,13:00:00,-20.2334817,-70.1379182
3971,12:30:00,-20.2561634,-70.1322543
3976,12:20:00,-20.222924,-70.137367
3977,17:00:00,-20.2188278,-70.1436951
3979,13:50:00,-20.2254544,-70.146027
3980,17:50:00,-20.229861,-70.130652
3985,18:30:00,-20.2158425,-70.1344699
3986,12:13:00,-20.2134376,-70.1398381
3989,17:55:00,-20.269794,-70.1238378
3990,14:30:00,-20.257831,-70.132479
3991,18:00:00,-20.2607361,-70.0882497
3992,16:31:00,-20.2396109,-70.1342741
3993,13:00:00,-20.2471104,-70.1372058
3996,14:00:00,-20.2237016,-70.14075
3997,15:45:00,-20.2109436,-70.151012
3999,16:30:00,-20.2301432,-70.1411798
4001,18:00:00,-20.2162481,-70.1436375
4002,16:30:00,-20.254263,-70.125981
4004,17:10:00,-20.2713566,-70.1066944
4011,18:00:00,-20.2803997,-70.0828714
4012,15:15:00,-20.2776152,-70.0986886
4014,15:15:00,-20.254088,-70.132876
4015,15:05:00,-20.2339386,-70.1282734
4017,15:20:00,-20.2269962,-70.1354064
4018,17:45:00,-20.2173202,-70.1401846
4025,18:30:00,-20.2485197,-70.1034382
4028,18:35:00,-20.2779998,-70.1244181
4030,13:15:00,-20.2206303,-70.146763
4034,13:00:00,-20.2409973,-70.1301422
4038,15:30:00,-20.264018,-70.1043898
4040,15:00:00,-20.278081,-70.0893416
4044,12:20:00,-20.2647266,-70.1050322
4046,18:30:00,-20.2187327,-70.1453448
4047,15:45:00,-20.2187327,-70.1453448
4049,15:30:00,-20.2328698,-70.139441
4054,17:50:00,-20.2118825,-70.1425294
4055,17:00:00,-20.2721122,-70.1000249
4058,16:30:00,-20.275363,-70.0908362
4060,15:30:00,-20.2632992,-70.1075913
4063,14:10:00,-20.2590625,-70.0735314
4064,18:30:00,-20.2558128,-70.1336265
4068,14:10:00,-20.2815054,-70.0846839
4071,16:30:00,-20.2134898,-70.1310453
4073,18:00:00,-20.2201278,-70.1361812
4074,12:10:00,-20.2139934,-70.1485311
4075,18:20:00,-20.2606876,-70.0956236
4079,17:20:00,-20.2177736,-70.143625
4082,19:00:00,-20.2248356,-70.1380641
4084,18:10:00,-20.2603704,-70.1323614
4085,17:10:00,-20.2693355,-70.1254094
4086,16:15:00,-20.2611349,-70.124801
4089,16:00:00,-20.2798817,-70.1298027
4091,18:52:00,-20.2391745,-70.1299367
4095,19:00:00,-20.2798817,-70.1298027
4096,13:45:00,-20.238604,-70.1427771
4097,13:00:00,-20.2620441,-70.1245355
4098,15:20:00,-20.2598043,-70.0977919
4099,16:50:00,-20.2925294,-70.1251716
4103,14:00:00,-20.2524174,-70.1271671
4105,14:00:00,-20.2464764,-70.1283501
4106,16:45:00,-20.253475,-70.1296315
4107,18:50:00,-20.2610095,-70.1019627
4108,18:50:00,-20.2684158,-70.1085656
4109,18:10:00,-20.219226,-70.1371575
4110,15:00:00,-20.2122754,-70.1453712
4111,18:25:00,-20.255713,-70.1342417
4113,14:00:00,-20.2524174,-70.1271671
4114,18:00:00,-20.2110519,-70.1431517
4118,17:00:00,-20.2197336,-70.1431759
4121,12:20:00,-20.2155912,-70.1383408
4122,17:20:00,-20.268615,-70.1049229
4123,17:45:00,-20.2175783,-70.1361277
4125,14:30:00,-20.2334817,-70.1379182
4127,14:00:00,-20.274133,-70.1264616
4128,14:10:00,-20.2556007,-70.1335085
4130,16:30:00,-20.2348614,-70.1322503
4131,12:10:00,-20.2621944,-70.1269978
4137,14:10:00,-20.2235527,-70.1509644
4139,14:15:00,-20.2252267,-70.1492608
4141,17:30:00,-20.2154172,-70.1410495
4145,17:30:00,-20.25145,-70.1319383
4146,18:50:00,-20.2065187,-70.1463349
4150,12:19:00,-20.2113368,-70.1502733
4151,18:00:00,-20.255963,-70.129139
4152,17:00:00,-20.2624201,-70.1306228
4154,13:20:00,-20.2776575,-70.1084981
4155,17:30:00,-20.2471663,-70.1324514
4157,13:15:00,-20.2788061,-70.1051602
4160,12:45:00,-20.2464084,-70.131271
4161,15:20:00,-20.291247,-70.0955716
4165,15:30:00,-20.2686722,-70.1049169
4166,15:00:00,-20.274532,-70.0925006
4170,14:40:00,-20.2686827,-70.0918557
4171,13:50:00,-20.225624,-70.1425042
4173,14:00:00,-20.2123276,-70.1388332
4177,12:55:00,-20.2242824,-70.1497655
4182,18:00:00,-20.2737347,-70.0989503
4183,12:15:00,-20.2639334,-70.0988598
4185,17:00:00,-20.2894325,-70.1063433
4187,12:30:00,-20.2208561,-70.1319844
4191,17:20:00,-20.2701428,-70.1084922
4192,18:10:00,-20.3004866,-70.1119583
4193,14:30:00,-20.237292,-70.1400865
4196,16:35:00,-20.2198336,-70.1414293
4197,14:40:00,-20.2163419,-70.1486993
4201,15:30:00,-20.2208561,-70.1319844
4203,17:25:00,-20.2787268,-70.0890852
4209,18:00:00,-20.2213171,-70.1481155
4210,14:50:00,-20.2467848,-70.1295401
4211,17:30:00,-20.2812046,-70.1008192
4213,13:30:00,-20.2686722,-70.1049169
4214,17:40:00,-20.2620361,-70.0961198
4215,14:55:00,-20.2632992,-70.1075913
4217,13:00:00,-20.2049769,-70.1389206
4218,16:10:00,-20.23336,-70.14116
4219,15:55:00,-20.2181701,-70.1551829
4220,13:15:00,-20.2290311,-70.135502
4221,16:10:00,-20.23336,-70.14116
4222,14:55:00,-20.2361153,-70.1432496
4224,15:00:00,-20.2278732,-70.1309752
4225,16:00:00,-20.2354494,-70.131927
4228,15:30:00,-20.2409532,-70.1449725
4229,15:30:00,-20.2442533,-70.1267301
4231,12:15:00,-20.2850921,-70.1265895
4232,17:30:00,-20.2159236,-70.1486187
4234,16:15:00,-20.2289498,-70.1369628
4235,16:55:00,-20.2177736,-70.143625
4236,19:00:00,-20.3000804,-70.1092795
4239,13:50:00,-20.2769852,-70.1003595
4242,12:30:00,-20.2348731,-70.143627
4244,12:30:00,-20.2348731,-70.143627
4245,15:40:00,-20.2189238,-70.1420816
4246,14:20:00,-20.2688096,-70.0982439
4247,15:45:00,-20.290769,-70.1008955
4249,12:15:00,-20.2620441,-70.1245355
4250,15:00:00,-20.2409532,-70.1449725
4252,18:20:00,-20.2286595,-70.1427026
4253,17:00:00,-20.2162077,-70.1389023
4254,17:10:00,-20.2686827,-70.0918557
4255,14:30:00,-20.2337324,-70.140893
4258,15:10:00,-20.2181206,-70.1487189
4259,15:20:00,-20.2686827,-70.0918557
4260,17:20:00,-20.2208561,-70.1319844
4261,18:30:00,-20.2267431,-70.1397431
4262,14:30:00,-20.2261887,-70.1362219
4265,16:30:00,-20.2701862,-70.0974287
4270,14:30:00,-20.2779993,-70.0801917
4271,13:45:00,-20.2526068,-70.1063198
4272,19:00:00,-20.2634645,-70.1013358
4273,15:20:00,-20.2489683,-70.1278562
4274,17:15:00,-20.2906261,-70.1068017
4278,18:30:00,-20.2801852,-70.1243222
4279,15:30:00,-20.2806769,-70.1037814
4281,15:48:00,-20.238243,-70.1441106
4288,13:00:00,-20.2974461,-70.1062825
4289,19:00:00,-20.2138472,-70.1440474
4291,18:15:00,-20.2227905,-70.1396443
4297,16:40:00,-20.2971826,-70.1068564
4298,14:15:00,-20.2116628,-70.1470863
4300,15:30:00,-20.219294,-70.150411
4303,16:40:00,-20.2620361,-70.0961199
4305,17:30:00,-20.2333879,-70.1460613
4321,14:30:00,-20.230635,-70.1376267
4327,18:50:00,-20.2620361,-70.0961199
4328,16:00:00,-20.2906418,-70.0963919
4332,17:40:00,-20.264018,-70.1043898
4333,18:50:00,-20.2556494,-70.1069486
4336,13:45:00,-20.2685026,-70.1293773
4341,18:30:00,-20.2648192,-70.1005699
4343,16:00:00,-20.2832537,-70.094516
4344,17:30:00,-20.2924243,-70.1049524
4346,17:10:00,-20.2790317,-70.0948954
4348,16:20:00,-20.2767695,-70.1089601
4350,15:20:00,-20.2311999,-70.1298021
4352,15:54:00,-20.2652458,-70.0984537
4356,16:00:00,-20.2193218,-70.1347013
4357,12:30:00,-20.2109307,-70.1514957
4362,12:30:00,-20.2269962,-70.1354064
4365,18:20:00,-20.2364664,-70.1360525
4366,14:05:00,-20.2244134,-70.14698
4367,15:00:00,-20.2188613,-70.1431021
4368,12:15:00,-20.2190759,-70.1525342
4370,15:55:00,-20.2225558,-70.1457281
4372,13:30:00,-20.2203861,-70.1504462
4376,17:00:00,-20.2168169,-70.1465983
4378,13:00:00,-20.2161267,-70.1536016
4380,17:25:00,-20.2601488,-70.1265051
4382,14:50:00,-20.2325448,-70.1358294
4384,16:50:00,-20.2626251,-70.1247655
4388,18:00:00,-20.238238,-70.136385
4389,17:30:00,-20.2880047,-70.1030259
4393,18:20:00,-20.2514844,-70.0995191
4395,18:30:00,-20.2956503,-70.1022103
4398,13:55:00,-20.2427894,-70.1417949
4400,13:00:00,-20.2325448,-70.1358294
4401,18:10:00,-20.2292198,-70.1462101
4404,15:20:00,-20.2798339,-70.1248143
4405,14:10:00,-20.238604,-70.1427771
4409,16:45:00,-20.2685026,-70.1293773
4410,16:45:00,-20.2685026,-70.1293773
4411,15:15:00,-20.2930606,-70.1229349
4416,13:12:00,-20.2093046,-70.151505
4418,18:50:00,-20.2369648,-70.1301612
4421,13:45:00,-20.238604,-70.1427771
4422,16:30:00,-20.2233371,-70.1492636
4428,18:07:00,-20.2353319,-70.1507767
4429,15:45:00,-20.218338,-70.1515317
4431,13:20:00,-20.2122614,-70.1484475
4433,15:45:00,-20.2243764,-70.14781
4435,15:30:00,-20.2382135,-70.1286667
4436,16:09:00,-20.2686722,-70.1049169
4437,12:05:00,-20.2168169,-70.1465983
4438,17:00:00,-20.2476637,-70.1343242
4439,14:40:00,-20.2236,-70.1434542
4441,15:00:00,-20.2312718,-70.1399582
4442,12:30:00,-20.2110211,-70.136352
4445,14:40:00,-20.2307248,-70.1356851
4446,16:30:00,-20.2189238,-70.1420816
4448,14:00:00,-20.2110142,-70.1439375
4449,14:20:00,-20.219616,-70.1454426
