LAT,LNG,COMUNA,Tipo_Accdt,Fallecidos,Graves,Menos_Grav,Leves,Hora,Año,Fecha,X,Y,COD_REG,FID,CUT,IdAccident
-20.246361,-70.1256452,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,22:00:00,2020,2020/11/06 00:00:00+00,-70.1256452,-20.246361,1,4125,1101,1311759
-20.2334817,-70.1379182,IQUIQUE,CHOQUE FRONTAL,0,0,0,5,14:30:00,2020,2020/11/08 00:00:00+00,-70.1379182,-20.2334817,1,4126,1101,1311818
-20.2800393,-70.0791757,ALTO HOSPICIO,CHOQUE,0,0,0,0,00:20:00,2020,2020/11/12 00:00:00+00,-70.0791757,-20.2800393,1,4127,1107,1311867
-20.274133,-70.1264616,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,14:00:00,2020,2020/11/11 00:00:00+00,-70.1264616,-20.274133,1,4128,1101,1311905
-20.2556007,-70.1335085,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,14:10:00,2020,2020/11/11 00:00:00+00,-70.1335085,-20.2556007,1,4129,1101,1311922
-20.2488518,-70.128074,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,07:50:00,2020,2020/11/11 00:00:00+00,-70.128074,-20.2488518,1,4130,1101,1311963
-20.2348614,-70.1322503,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,16:30:00,2020,2020/11/13 00:00:00+00,-70.1322503,-20.2348614,1,4131,1101,1312010
-20.2621944,-70.1269978,IQUIQUE,CHOQUE FRONTAL,0,0,0,1,12:10:00,2020,2020/11/13 00:00:00+00,-70.1269978,-20.2621944,1,4132,1101,1312047
-20.2426573,-70.142092,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,00:50:00,2020,2020/11/13 00:00:00+00,-70.142092,-20.2426573,1,4133,1101,1312061
-20.2099054,-70.1358616,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,21:00:00,2020,2020/11/15 00:00:00+00,-70.1358616,-20.2099054,1,4134,1101,1312098
-20.25145,-70.1319383,IQUIQUE,CHOQUE FRONTAL,0,0,0,2,23:50:00,2020,2020/11/17 00:00:00+00,-70.1319383,-20.25145,1,4135,1101,1312146
-20.2644853,-70.1246063,IQUIQUE,CHOQUE FRONTAL,0,0,0,2,09:00:00,2020,2020/11/19 00:00:00+00,-70.1246063,-20.2644853,1,4136,1101,1312234
-20.2110955,-70.1424753,IQUIQUE,COLISION PERPENDICULAR,0,0,0,1,20:18:00,2020,2020/11/18 00:00:00+00,-70.1424753,-20.2110955,1,4137,1101,1312418
-20.2235527,-70.1509644,IQUIQUE,CHOQUE FRONTAL,0,0,0,1,14:10:00,2020,2020/11/19 00:00:00+00,-70.1509644,-20.2235527,1,4138,1101,1312421
-20.229928,-70.13748,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,21:15:00,2020,2020/11/19 00:00:00+00,-70.13748,-20.229928,1,4139,1101,1312423
-20.2252267,-70.1492608,IQUIQUE,CHOQUE POSTERIOR,0,0,0,0,14:15:00,2020,2020/11/20 00:00:00+00,-70.1492608,-20.2252267,1,4140,1101,1312428
-20.25145,-70.1319383,IQUIQUE,CHOQUE FRONTAL,0,0,0,1,09:00:00,2020,2020/11/20 00:00:00+00,-70.1319383,-20.25145,1,4141,1101,1312709
-20.2154172,-70.1410495,IQUIQUE,COLISION PERPENDICULAR,0,1,0,0,17:30:00,2020,2020/11/21 00:00:00+00,-70.1410495,-20.2154172,1,4142,1101,1313083
-20.2431573,-70.1421653,IQUIQUE,ATROPELLO,0,0,0,1,21:15:00,2020,2020/11/21 00:00:00+00,-70.1421653,-20.2431573,1,4143,1101,1313092
-20.2192459,-70.1362402,IQUIQUE,COLISION PERPENDICULAR,0,1,0,0,22:30:00,2020,2020/11/22 00:00:00+00,-70.1362402,-20.2192459,1,4144,1101,1313102
-20.2626251,-70.1247655,IQUIQUE,CHOQUE FRONTAL,0,0,0,1,05:40:00,2020,2020/11/21 00:00:00+00,-70.1247655,-20.2626251,1,4145,1101,1313108
-20.25145,-70.1319383,IQUIQUE,COLISION,0,0,0,0,17:30:00,2020,2020/11/23 00:00:00+00,-70.1319383,-20.25145,1,4146,1101,1313139
-20.2065187,-70.1463349,IQUIQUE,CHOQUE LATERAL,0,0,0,0,18:50:00,2020,2020/11/23 00:00:00+00,-70.1463349,-20.2065187,1,4147,1101,1313154
-20.2307248,-70.1356851,IQUIQUE,COLISION,0,0,0,0,11:00:00,2020,2020/11/25 00:00:00+00,-70.1356851,-20.2307248,1,4148,1101,1313523
-20.2195058,-70.1475571,IQUIQUE,COLISION PERPENDICULAR,0,0,0,0,08:55:00,2020,2020/11/26 00:00:00+00,-70.1475571,-20.2195058,1,4149,1101,1313556
-20.2561121,-70.1309733,IQUIQUE,CHOQUE FRONTAL,0,0,0,1,02:10:00,2020,2020/11/26 00:00:00+00,-70.1309733,-20.2561121,1,4150,1101,1313652
-20.2113368,-70.1502733,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,12:19:00,2020,2020/11/27 00:00:00+00,-70.1502733,-20.2113368,1,4151,1101,1313805
-20.255963,-70.129139,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,18:00:00,2020,2020/11/27 00:00:00+00,-70.129139,-20.255963,1,4152,1101,1313807
-20.2624201,-70.1306228,IQUIQUE,COLISION,0,0,0,0,17:00:00,2020,2020/11/26 00:00:00+00,-70.1306228,-20.2624201,1,4153,1101,1314021
-20.2441837,-70.1409449,IQUIQUE,COLISION,0,0,0,0,19:30:00,2020,2020/11/27 00:00:00+00,-70.1409449,-20.2441837,1,4154,1101,1314049
-20.2776575,-70.1084981,ALTO HOSPICIO,COLISION,0,0,0,0,13:20:00,2020,2020/11/16 00:00:00+00,-70.1084981,-20.2776575,1,4155,1107,1314126
-20.2471663,-70.1324514,IQUIQUE,COLISION FRONTAL,0,0,0,0,17:30:00,2020,2020/11/27 00:00:00+00,-70.1324514,-20.2471663,1,4156,1101,1314130
-20.2489452,-70.1028665,ALTO HOSPICIO,CHOQUE,0,0,0,0,03:30:00,2020,2020/11/17 00:00:00+00,-70.1028665,-20.2489452,1,4157,1107,1314179
-20.2788061,-70.1051602,ALTO HOSPICIO,COLISION,0,0,0,0,13:15:00,2020,2020/11/17 00:00:00+00,-70.1051602,-20.2788061,1,4158,1107,1314226
-20.2409532,-70.1449725,IQUIQUE,COLISION,0,0,0,0,20:40:00,2020,2020/11/27 00:00:00+00,-70.1449725,-20.2409532,1,4159,1101,1314287
-20.2560403,-70.1288582,IQUIQUE,COLISION,0,0,0,0,23:00:00,2020,2020/11/28 00:00:00+00,-70.1288582,-20.2560403,1,4160,1101,1314381
-20.2464084,-70.131271,IQUIQUE,COLISION,0,0,0,0,12:45:00,2020,2020/11/30 00:00:00+00,-70.131271,-20.2464084,1,4161,1101,1314417
-20.291247,-70.0955716,ALTO HOSPICIO,CHOQUE,0,0,0,1,15:20:00,2020,2020/11/17 00:00:00+00,-70.0955716,-20.291247,1,4162,1107,1314437
-20.2686827,-70.0918557,ALTO HOSPICIO,COLISION,0,0,0,0,20:55:00,2020,2020/11/18 00:00:00+00,-70.0918557,-20.2686827,1,4163,1107,1314489
-20.2996325,-70.1083457,ALTO HOSPICIO,CHOQUE,0,0,0,0,19:05:00,2020,2020/11/26 00:00:00+00,-70.1083457,-20.2996325,1,4164,1107,1314636
-20.285025,-70.0948182,ALTO HOSPICIO,COLISION,0,0,0,0,10:30:00,2020,2020/11/27 00:00:00+00,-70.0948182,-20.285025,1,4165,1107,1314658
-20.2686722,-70.1049169,ALTO HOSPICIO,COLISION,0,0,0,0,15:30:00,2020,2020/11/21 00:00:00+00,-70.1049169,-20.2686722,1,4166,1107,1314693
-20.274532,-70.0925006,ALTO HOSPICIO,ATROPELLO,0,0,0,1,15:00:00,2020,2020/11/23 00:00:00+00,-70.0925006,-20.274532,1,4167,1107,1314696
-20.2789313,-70.1071949,ALTO HOSPICIO,CHOQUE,0,0,0,0,21:15:00,2020,2020/11/21 00:00:00+00,-70.1071949,-20.2789313,1,4168,1107,1314697
-20.2278591,-70.131733,IQUIQUE,COLISION,0,0,0,0,09:40:00,2020,2020/11/27 00:00:00+00,-70.131733,-20.2278591,1,4169,1101,1314714
-20.268299,-70.1018888,ALTO HOSPICIO,COLISION,0,0,0,2,07:30:00,2020,2020/11/29 00:00:00+00,-70.1018888,-20.268299,1,4170,1107,1314953
-20.2686827,-70.0918557,ALTO HOSPICIO,CHOQUE,0,0,0,0,14:40:00,2020,2020/12/04 00:00:00+00,-70.0918557,-20.2686827,1,4171,1107,1317186
-20.225624,-70.1425042,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,13:50:00,2020,2020/11/29 00:00:00+00,-70.1425042,-20.225624,1,4172,1101,1315952
-20.2127063,-70.1338548,IQUIQUE,ATROPELLO,0,1,0,0,02:00:00,2020,2020/12/02 00:00:00+00,-70.1338548,-20.2127063,1,4173,1101,1315976
-20.2123276,-70.1388332,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,14:00:00,2020,2020/09/29 00:00:00+00,-70.1388332,-20.2123276,1,4174,1101,1316055
-20.2283418,-70.1344502,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,23:40:00,2020,2020/12/05 00:00:00+00,-70.1344502,-20.2283418,1,4175,1101,1316058
-20.2544475,-70.1292669,IQUIQUE,CHOQUE,0,0,0,1,09:15:00,2020,2020/01/03 00:00:00+00,-70.1292669,-20.2544475,1,4176,1101,1254526
-20.2279008,-70.1354882,IQUIQUE,COLISION PERPENDICULAR,0,0,0,2,09:50:00,2020,2020/12/06 00:00:00+00,-70.1354882,-20.2279008,1,4177,1101,1316571
-20.2242824,-70.1497655,IQUIQUE,COLISION PERPENDICULAR,0,0,0,2,12:55:00,2020,2020/12/06 00:00:00+00,-70.1497655,-20.2242824,1,4178,1101,1316598
-20.2460112,-70.1386955,IQUIQUE,COLISION FRONTAL,0,0,0,0,12:00:00,2020,2020/12/06 00:00:00+00,-70.1386955,-20.2460112,1,4179,1101,1316909
-20.2143933,-70.1344376,IQUIQUE,ATROPELLO,0,0,0,1,19:10:00,2020,2020/12/07 00:00:00+00,-70.1344376,-20.2143933,1,4180,1101,1316736
-20.2198336,-70.1414293,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,23:50:00,2020,2020/12/07 00:00:00+00,-70.1414293,-20.2198336,1,4181,1101,1316741
-20.2776909,-70.1077072,ALTO HOSPICIO,COLISION,0,0,0,1,08:05:00,2020,2020/12/03 00:00:00+00,-70.1077072,-20.2776909,1,4182,1107,1316932
-20.2737347,-70.0989503,ALTO HOSPICIO,ATROPELLO,0,0,0,1,18:00:00,2020,2020/12/04 00:00:00+00,-70.0989503,-20.2737347,1,4183,1107,1316969
-20.2639334,-70.0988598,ALTO HOSPICIO,CHOQUE,0,0,0,0,12:15:00,2020,2020/12/06 00:00:00+00,-70.0988598,-20.2639334,1,4184,1107,1317161
-20.2329027,-70.133599,IQUIQUE,COLISION,0,0,0,2,23:55:00,2020,2020/12/07 00:00:00+00,-70.133599,-20.2329027,1,4185,1101,1317086
-20.2894325,-70.1063433,ALTO HOSPICIO,CHOQUE,0,0,0,0,17:00:00,2020,2020/12/05 00:00:00+00,-70.1063433,-20.2894325,1,4186,1107,1317099
-20.2394749,-70.1403552,IQUIQUE,COLISION FRONTAL,0,0,0,0,22:38:00,2020,2020/12/07 00:00:00+00,-70.1403552,-20.2394749,1,4187,1101,1317128
-20.2208561,-70.1319844,IQUIQUE,COLISION PERPENDICULAR,0,0,0,0,12:30:00,2020,2020/12/09 00:00:00+00,-70.1319844,-20.2208561,1,4188,1101,1317156
-20.2412044,-70.1330995,IQUIQUE,COLISION,0,0,0,0,10:00:00,2020,2020/12/09 00:00:00+00,-70.1330995,-20.2412044,1,4189,1101,1317202
-20.2845336,-70.0977157,ALTO HOSPICIO,COLISION,0,0,0,1,20:00:00,2020,2020/12/06 00:00:00+00,-70.0977157,-20.2845336,1,4190,1107,1317222
-20.2712936,-70.1059573,ALTO HOSPICIO,CHOQUE,0,0,0,0,23:50:00,2020,2020/12/07 00:00:00+00,-70.1059573,-20.2712936,1,4191,1107,1317248
-20.2701428,-70.1084922,ALTO HOSPICIO,COLISION,0,0,0,0,17:20:00,2020,2020/12/07 00:00:00+00,-70.1084922,-20.2701428,1,4192,1107,1317303
-20.3004866,-70.1119583,ALTO HOSPICIO,COLISION,0,0,0,1,18:10:00,2020,2020/12/08 00:00:00+00,-70.1119583,-20.3004866,1,4193,1107,1317488
-20.237292,-70.1400865,IQUIQUE,COLISION,0,0,0,0,14:30:00,2020,2020/12/09 00:00:00+00,-70.1400865,-20.237292,1,4194,1101,1317539
-20.2384295,-70.1348415,IQUIQUE,COLISION,0,0,0,0,09:00:00,2020,2020/12/10 00:00:00+00,-70.1348415,-20.2384295,1,4195,1101,1317786
-20.2537602,-70.1281228,IQUIQUE,COLISION,0,0,0,0,02:20:00,2020,2020/12/10 00:00:00+00,-70.1281228,-20.2537602,1,4196,1101,1317839
-20.2198336,-70.1414293,IQUIQUE,COLISION PERPENDICULAR,0,0,0,2,16:35:00,2020,2020/12/12 00:00:00+00,-70.1414293,-20.2198336,1,4197,1101,1318097
-20.2163419,-70.1486993,IQUIQUE,COLISION PERPENDICULAR,0,0,0,0,14:40:00,2020,2020/12/11 00:00:00+00,-70.1486993,-20.2163419,1,4198,1101,1318074
-20.2067534,-70.1452669,IQUIQUE,ATROPELLO,0,0,0,1,20:45:00,2020,2020/12/12 00:00:00+00,-70.1452669,-20.2067534,1,4199,1101,1318081
-20.2647266,-70.1050322,ALTO HOSPICIO,COLISION,0,0,0,0,07:20:00,2020,2020/12/13 00:00:00+00,-70.1050322,-20.2647266,1,4200,1107,1318107
-20.2275957,-70.1426209,IQUIQUE,COLISION PERPENDICULAR,0,0,0,0,21:30:00,2020,2020/12/13 00:00:00+00,-70.1426209,-20.2275957,1,4201,1101,1318127
-20.2208561,-70.1319844,IQUIQUE,COLISION PERPENDICULAR,0,0,0,0,15:30:00,2020,2020/12/14 00:00:00+00,-70.1319844,-20.2208561,1,4202,1101,1318132
-20.2201278,-70.1361812,IQUIQUE,COLISION PERPENDICULAR,0,0,0,0,19:30:00,2020,2020/12/14 00:00:00+00,-70.1361812,-20.2201278,1,4203,1101,1318136
-20.2787268,-70.0890852,ALTO HOSPICIO,COLISION,0,0,0,0,17:25:00,2020,2020/12/14 00:00:00+00,-70.0890852,-20.2787268,1,4204,1107,1318192
-20.2384295,-70.1348415,IQUIQUE,VOLCADURA,0,0,0,0,09:50:00,2020,2020/12/11 00:00:00+00,-70.1348415,-20.2384295,1,4205,1101,1318291
-20.2441837,-70.1409449,IQUIQUE,COLISION LATERAL,0,0,0,0,09:00:00,2020,2020/12/15 00:00:00+00,-70.1409449,-20.2441837,1,4206,1101,1318452
-20.2305996,-70.1386507,IQUIQUE,COLISION POR ALCANCE,0,0,0,1,22:00:00,2020,2020/12/15 00:00:00+00,-70.1386507,-20.2305996,1,4207,1101,1318568
-20.2451662,-70.1355174,IQUIQUE,COLISION LATERAL,0,0,0,0,19:40:00,2020,2020/12/16 00:00:00+00,-70.1355174,-20.2451662,1,4208,1101,1318694
-20.257236,-70.1300274,IQUIQUE,COLISION LATERAL,0,0,0,0,04:40:00,2020,2020/12/16 00:00:00+00,-70.1300274,-20.257236,1,4209,1101,1318716
-20.2213171,-70.1481155,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,18:00:00,2020,2020/12/17 00:00:00+00,-70.1481155,-20.2213171,1,4210,1101,1318870
-20.2467848,-70.1295401,IQUIQUE,COLISION,0,0,0,1,14:50:00,2020,2020/12/17 00:00:00+00,-70.1295401,-20.2467848,1,4211,1101,1318978
-20.2812046,-70.1008192,ALTO HOSPICIO,COLISION,0,0,0,0,17:30:00,2020,2020/12/15 00:00:00+00,-70.1008192,-20.2812046,1,4212,1107,1318980
-20.2849394,-70.1047148,ALTO HOSPICIO,CHOQUE LADO/LADO,0,0,0,0,11:00:00,2020,2020/12/16 00:00:00+00,-70.1047148,-20.2849394,1,4213,1107,1318992
-20.2686722,-70.1049169,ALTO HOSPICIO,CHOQUE LADO/LADO,0,0,0,0,13:30:00,2020,2020/12/16 00:00:00+00,-70.1049169,-20.2686722,1,4214,1107,1318995
-20.2620361,-70.0961198,ALTO HOSPICIO,CHOQUE,0,0,0,0,17:40:00,2020,2020/12/17 00:00:00+00,-70.0961198,-20.2620361,1,4215,1107,1319033
-20.2632992,-70.1075913,ALTO HOSPICIO,CHOQUE,0,0,0,0,14:55:00,2020,2020/12/20 00:00:00+00,-70.1075913,-20.2632992,1,4216,1107,1319620
-20.292979,-70.1056567,ALTO HOSPICIO,COLISION PERPENDICULAR,0,0,0,2,11:30:00,2020,2020/12/21 00:00:00+00,-70.1056567,-20.292979,1,4217,1107,1319630
-20.2049769,-70.1389206,IQUIQUE,ATROPELLO,0,0,0,1,13:00:00,2020,2020/12/18 00:00:00+00,-70.1389206,-20.2049769,1,4218,1101,1319688
-20.23336,-70.14116,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,16:10:00,2020,2020/12/18 00:00:00+00,-70.14116,-20.23336,1,4219,1101,1319689
-20.2181701,-70.1551829,IQUIQUE,COLISION POR ALCANCE,0,0,0,1,15:55:00,2020,2020/12/18 00:00:00+00,-70.1551829,-20.2181701,1,4220,1101,1319691
-20.2290311,-70.135502,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,13:15:00,2020,2020/12/19 00:00:00+00,-70.135502,-20.2290311,1,4221,1101,1319692
-20.23336,-70.14116,IQUIQUE,COLISION,0,0,0,0,16:10:00,2020,2020/12/18 00:00:00+00,-70.14116,-20.23336,1,4222,1101,1319715
-20.2361153,-70.1432496,IQUIQUE,ATROPELLO,0,0,0,1,14:55:00,2020,2020/12/19 00:00:00+00,-70.1432496,-20.2361153,1,4223,1101,1319771
-20.2561448,-70.1335699,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,00:40:00,2020,2020/12/20 00:00:00+00,-70.1335699,-20.2561448,1,4224,1101,1319820
-20.2278732,-70.1309752,IQUIQUE,COLISION LATERAL,0,0,0,0,15:00:00,2020,2020/12/21 00:00:00+00,-70.1309752,-20.2278732,1,4225,1101,1319901
-20.2354494,-70.131927,IQUIQUE,COLISION LATERAL,0,0,0,0,16:00:00,2020,2020/12/18 00:00:00+00,-70.131927,-20.2354494,1,4226,1101,1319905
-20.2155912,-70.1383408,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,20:30:00,2020,2020/12/21 00:00:00+00,-70.1383408,-20.2155912,1,4227,1101,1320104
-20.2221337,-70.1355969,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,23:00:00,2020,2020/12/22 00:00:00+00,-70.1355969,-20.2221337,1,4228,1101,1320111
-20.2409532,-70.1449725,IQUIQUE,COLISION,0,0,0,0,15:30:00,2020,2020/12/22 00:00:00+00,-70.1449725,-20.2409532,1,4229,1101,1320384
-20.2442533,-70.1267301,IQUIQUE,COLISION,0,0,0,0,15:30:00,2020,2020/12/23 00:00:00+00,-70.1267301,-20.2442533,1,4230,1101,1320403
-20.2138426,-70.1527714,IQUIQUE,COLISION,0,0,0,0,21:30:00,2020,2020/12/23 00:00:00+00,-70.1527714,-20.2138426,1,4231,1101,1320432
-20.2850921,-70.1265895,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,12:15:00,2020,2020/12/23 00:00:00+00,-70.1265895,-20.2850921,1,4232,1101,1320477
-20.2159236,-70.1486187,IQUIQUE,ATROPELLO,0,0,0,1,17:30:00,2020,2020/12/23 00:00:00+00,-70.1486187,-20.2159236,1,4233,1101,1320522
-20.2195058,-70.1475571,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,08:50:00,2020,2020/12/24 00:00:00+00,-70.1475571,-20.2195058,1,4234,1101,1320598
-20.2289498,-70.1369628,IQUIQUE,COLISION PERPENDICULAR,0,0,0,4,16:15:00,2020,2020/12/25 00:00:00+00,-70.1369628,-20.2289498,1,4235,1101,1320686
-20.2177736,-70.143625,IQUIQUE,ATROPELLO,0,1,0,0,16:55:00,2020,2020/12/25 00:00:00+00,-70.143625,-20.2177736,1,4236,1101,1320690
-20.3000804,-70.1092795,ALTO HOSPICIO,CHOQUE,0,0,0,0,19:00:00,2020,2020/12/25 00:00:00+00,-70.1092795,-20.3000804,1,4237,1107,1320706
-20.2630522,-70.0992734,ALTO HOSPICIO,COLISION,0,0,0,0,11:30:00,2020,2020/12/27 00:00:00+00,-70.0992734,-20.2630522,1,4238,1107,1321291
-20.2377721,-70.1388477,IQUIQUE,COLISION LATERAL,0,0,0,0,10:30:00,2020,2020/12/24 00:00:00+00,-70.1388477,-20.2377721,1,4239,1101,1320999
-20.2769852,-70.1003595,ALTO HOSPICIO,COLISION,0,0,0,0,13:50:00,2020,2020/12/26 00:00:00+00,-70.1003595,-20.2769852,1,4240,1107,1321178
-20.2777571,-70.1048131,ALTO HOSPICIO,COLISION,0,0,0,2,19:20:00,2020,2020/12/27 00:00:00+00,-70.1048131,-20.2777571,1,4241,1107,1321241
-20.264018,-70.1043898,ALTO HOSPICIO,COLISION,0,0,0,0,23:15:00,2020,2020/12/27 00:00:00+00,-70.1043898,-20.264018,1,4242,1107,1321279
-20.2348731,-70.143627,IQUIQUE,COLISION,0,0,0,0,12:30:00,2020,2020/12/28 00:00:00+00,-70.143627,-20.2348731,1,4243,1101,1321630
-20.2562882,-70.1265464,IQUIQUE,COLISION LATERAL,0,0,0,0,08:50:00,2020,2020/12/30 00:00:00+00,-70.1265464,-20.2562882,1,4244,1101,1322312
-20.2348731,-70.143627,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,12:30:00,2020,2020/12/28 00:00:00+00,-70.143627,-20.2348731,1,4245,1101,1322125
-20.2189238,-70.1420816,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,15:40:00,2020,2020/12/28 00:00:00+00,-70.1420816,-20.2189238,1,4246,1101,1322133
-20.2688096,-70.0982439,ALTO HOSPICIO,COLISION,0,0,0,5,14:20:00,2020,2020/12/29 00:00:00+00,-70.0982439,-20.2688096,1,4247,1107,1322154
-20.290769,-70.1008955,ALTO HOSPICIO,COLISION,0,0,0,0,15:45:00,2020,2020/12/30 00:00:00+00,-70.1008955,-20.290769,1,4248,1107,1322269
-20.2826568,-70.0963128,ALTO HOSPICIO,CHOQUE,0,0,0,0,02:00:00,2020,2020/12/31 00:00:00+00,-70.0963128,-20.2826568,1,4249,1107,1322286
-20.2620441,-70.1245355,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,12:15:00,2020,2020/12/30 00:00:00+00,-70.1245355,-20.2620441,1,4250,1101,1322335
-20.2409532,-70.1449725,IQUIQUE,COLISION LATERAL,0,0,0,0,15:00:00,2020,2020/12/30 00:00:00+00,-70.1449725,-20.2409532,1,4251,1101,1322364
-20.2059153,-70.1432351,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,11:20:00,2020,2020/12/30 00:00:00+00,-70.1432351,-20.2059153,1,4252,1101,1322803
-20.2286595,-70.1427026,IQUIQUE,COLISION PERPENDICULAR,0,0,0,0,18:20:00,2020,2020/12/30 00:00:00+00,-70.1427026,-20.2286595,1,4253,1101,1322810
-20.2162077,-70.1389023,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,17:00:00,2020,2020/12/29 00:00:00+00,-70.1389023,-20.2162077,1,4254,1101,1322965
-20.2686827,-70.0918557,ALTO HOSPICIO,COLISION,0,0,0,0,17:10:00,2020,2020/12/02 00:00:00+00,-70.0918557,-20.2686827,1,4255,1107,1316810
-20.2337324,-70.140893,IQUIQUE,VOLCADURA,0,1,0,0,14:30:00,2020,2020/03/29 00:00:00+00,-70.140893,-20.2337324,1,4256,1101,1275024
-20.254522,-70.131162,IQUIQUE,CHOQUE,0,0,0,0,09:00:00,2020,2020/01/13 00:00:00+00,-70.131162,-20.254522,1,4257,1101,1255999
-20.257831,-70.132479,IQUIQUE,VOLCADURA,0,1,0,1,12:00:00,2020,2020/01/20 00:00:00+00,-70.132479,-20.257831,1,4258,1101,1258081
-20.2181206,-70.1487189,IQUIQUE,CHOQUE POSTERIOR/LADO,0,0,0,0,15:10:00,2020,2020/01/07 00:00:00+00,-70.1487189,-20.2181206,1,4259,1101,1262650
-20.2686827,-70.0918557,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,0,15:20:00,2020,2020/04/04 00:00:00+00,-70.0918557,-20.2686827,1,4260,1107,1276595
-20.2208561,-70.1319844,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,17:20:00,2020,2020/08/26 00:00:00+00,-70.1319844,-20.2208561,1,4261,1101,1297118
-20.2267431,-70.1397431,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,18:30:00,2020,2020/12/03 00:00:00+00,-70.1397431,-20.2267431,1,4262,1101,1316056
-20.2261887,-70.1362219,IQUIQUE,CHOQUE LATERAL,0,0,0,0,14:30:00,2020,2020/01/03 00:00:00+00,-70.1362219,-20.2261887,1,4263,1101,1254521
-20.2781681,-70.081421,ALTO HOSPICIO,COLISION POR ALCANCE,0,0,0,0,22:00:00,2020,2020/11/10 00:00:00+00,-70.081421,-20.2781681,1,4264,1107,1310878
-20.2334817,-70.1379182,IQUIQUE,ATROPELLO,0,1,0,0,01:50:00,2020,2020/01/01 00:00:00+00,-70.1379182,-20.2334817,1,4265,1101,1252277
-20.2701862,-70.0974287,ALTO HOSPICIO,COLISION,0,0,0,0,16:30:00,2020,2020/10/08 00:00:00+00,-70.0974287,-20.2701862,1,4266,1107,1304892
-20.2653785,-70.126922,IQUIQUE,COLISION,0,1,0,2,10:00:00,2020,2020/01/01 00:00:00+00,-70.126922,-20.2653785,1,4267,1101,1253404
-20.2408341,-70.1373132,IQUIQUE,CHOQUE POSTERIOR,0,0,0,0,11:00:00,2020,2020/01/02 00:00:00+00,-70.1373132,-20.2408341,1,4268,1101,1253629
-20.2468836,-70.1328517,IQUIQUE,CHOQUE,0,0,0,0,01:50:00,2020,2020/01/03 00:00:00+00,-70.1328517,-20.2468836,1,4269,1101,1253682
-20.2422388,-70.1426967,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,10:45:00,2020,2020/01/07 00:00:00+00,-70.1426967,-20.2422388,1,4270,1101,1254536
-20.2779993,-70.0801917,ALTO HOSPICIO,COLISION,0,0,0,0,14:30:00,2020,2020/01/01 00:00:00+00,-70.0801917,-20.2779993,1,4271,1107,1254986
-20.2526068,-70.1063198,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,1,13:45:00,2020,2020/01/01 00:00:00+00,-70.1063198,-20.2526068,1,4272,1107,1254994
-20.2634645,-70.1013358,ALTO HOSPICIO,ATROPELLO,0,1,0,0,19:00:00,2020,2020/01/02 00:00:00+00,-70.1013358,-20.2634645,1,4273,1107,1255000
-20.2489683,-70.1278562,IQUIQUE,COLISION,0,0,0,0,15:20:00,2020,2020/12/04 00:00:00+00,-70.1278562,-20.2489683,1,4274,1101,1316847
-20.2906261,-70.1068017,ALTO HOSPICIO,COLISION,0,0,0,1,17:15:00,2020,2020/01/03 00:00:00+00,-70.1068017,-20.2906261,1,4275,1107,1255707
-20.2666181,-70.1028585,ALTO HOSPICIO,CHOQUE POSTERIOR,0,0,0,0,10:35:00,2020,2020/01/06 00:00:00+00,-70.1028585,-20.2666181,1,4276,1107,1255740
-20.2278889,-70.1430987,IQUIQUE,COLISION,0,0,0,0,02:10:00,2020,2020/01/10 00:00:00+00,-70.1430987,-20.2278889,1,4277,1101,1255847
